year,city,iso,country,region,olympic_type,population,GDP_constant_2010_USD,land_area_km_sq,notes,population_%,GDP_%,land_area_%
2004,Athens,KWT,Kuwait,Asia,summer,2207939,98960267620,17820,,0.0003436369131,0.001769972774,0.000137906156
2004,Athens,KGZ,Kyrgyzstan,Asia,summer,5104700,3866169244,191800,,0.000794479988,0.00006914910868,0.001484309804
2004,Athens,LAO,Laos,Asia,summer,5664605,4526436482,230800,,0.0008816218999,0.00008095844451,0.001786124624
2004,Athens,LVA,Latvia,Europe,summer,2263122,21991003259,62196,,0.0003522254274,0.0003933242904,0.0004813249875
2004,Athens,LBN,Lebanon,Asia,summer,3863267,25637810961,10230,,0.0006012671302,0.0004585499663,0.0000791683488
2004,Athens,LSO,Lesotho,Africa,summer,1933728,1824691228,30360,,0.0003009595467,0.00003263586358,0.0002349512287
2004,Athens,LBR,Liberia,Africa,summer,3176414,866700939.8,96320,,0.0004943674176,0.00001550154525,0.0007454052157
2004,Athens,LBY,Libya,Africa,summer,5704759,55165501857,1759540,,0.0008878713463,0.0009866731233,0.01361680122
2004,Athens,LIE,Liechtenstein,Europe,summer,34596,4814786822,160,,0.000005384416256,0.00008611578961,0.000001238214644
2004,Athens,LTU,Lithuania,Europe,summer,3377075,32501016178,62680,,0.0005255976855,0.0005813031344,0.0004850705868
2004,Athens,LUX,Luxembourg,Europe,summer,458095,45708017660,2590,,0.00007129651303,0.0008175194828,0.00002004359955
2004,Athens,MKD,Macedonia,Europe,summer,2057047,7387459163,25430,,0.000320152541,0.0001321298123,0.00019679874
2004,Athens,MDG,Madagascar,Africa,summer,17802997,7255032154,581540,,0.002770804326,0.0001297612637,0.0045004459
2004,Athens,MWI,Malawi,Africa,summer,12676038,4712790834,94280,,0.001972860015,0.00008429152088,0.000729617979
2004,Athens,MYS,Malaysia,Asia,summer,25174109,194491000000,328550,,0.003918021787,0.00347860594,0.002542596383
2004,Athens,MDV,Maldives,Asia,summer,312000,2013100663,300,,0.00004855873141,0.00003600569653,0.000002321652457
2004,Athens,MLI,Mali,Africa,summer,12391906,8004216841,1220190,,0.001928638574,0.0001431609496,0.00944285704
2004,Athens,MLT,Malta,Europe,summer,401268,7620794702,320,,0.00006245213153,0.0001363031797,0.000002476429288
2004,Athens,MRT,Mauritania,Africa,summer,3042823,3112048350,1030700,,0.0004735757205,0.00005566113535,0.00797642396
2004,Athens,MUS,Mauritius,Africa,summer,1221003,7576632769,2030,,0.0001900331947,0.000135513313,0.0000157098483
2004,Athens,MEX,Mexico,Americas,summer,106995583,927362000000,1943950,,0.01665246724,0.01658651023,0.01504392098
2004,Athens,FSM,Micronesia,Oceania,summer,106577,293950477.1,700,,0.00001658732025,0.00000525750742,0.000005417189067
2004,Athens,MDA,Moldova,Europe,summer,3603945,4614800816,32880,,0.0005609070426,0.00008253890169,0.0002544531093
2004,Athens,MCO,Monaco,Europe,summer,33314,4812987535,2,,0.000005184889674,0.00008608360812,0.00000001547768305
2004,Athens,MNG,Mongolia,Asia,summer,2496832,4897515726,1553560,,0.0003885993413,0.00008759545323,0.01202275464
2004,Athens,MAR,Morocco,Africa,summer,30179285,70687304633,446300,,0.004697012162,0.001264291292,0.003453844973
2004,Athens,MOZ,Mozambique,Africa,summer,20312705,6526530624,786380,,0.003161407649,0.0001167315104,0.006085670198
2004,Athens,MMR,Myanmar,Asia,summer,48073707,25777607411,653420,,0.007482045597,0.0004610503224,0.005056713829
2004,Athens,NAM,Namibia,Africa,summer,2009228,8829372914,823290,,0.0003127101372,0.0001579194362,0.006371310839
2004,Athens,NRU,Nauru,Oceania,summer,10113,45915483,20,,0.000001573956573,0.0000008212301437,0.0000001547768305
2004,Athens,NPL,Nepal,Asia,summer,25309449,12444593149,143350,,0.003939085693,0.0002225801484,0.001109362933
2004,Athens,NLD,Netherlands,Europe,summer,16281779,768507000000,33760,,0.002534046581,0.01374527878,0.0002612632899
2004,Athens,ANT,Netherlands Antilles,Americas,summer,178719,3530360034,1020,"2004 Population, Netherlands Antilles 2009 Statistical Yearbook; Land Area, UNEP",0.00002781528179,0.00006314292889,0.000007893618355
2004,Athens,NZL,New Zealand,Oceania,summer,4087500,134038000000,263310,,0.0006361660726,0.002397362258,0.002037714362
2004,Athens,NIC,Nicaragua,Americas,summer,5309703,7372752320,120340,,0.0008263860316,0.0001318667702,0.0009312921891
2004,Athens,NER,Niger,Africa,summer,13127012,4252757656,1266700,,0.002043048237,0.00007606350958,0.00980279056
2004,Athens,NGA,Nigeria,Africa,summer,135393616,251841000000,910770,,0.02107225075,0.004504350322,0.007048304696
2004,Athens,NOR,Norway,Europe,summer,4591910,398671000000,365245,,0.0007146709114,0.00713050634,0.002826573173
2004,Athens,OMN,Oman,Asia,summer,2444751,43202600780,309500,,0.0003804936128,0.0007727083705,0.002395171452
2004,Athens,PAK,Pakistan,Asia,summer,150780300,139309000000,770880,,0.02346698747,0.002491637736,0.005965718155
2004,Athens,PLW,Palau,Oceania,summer,19804,210908155.8,460,,0.000003082234349,0.000003772238116,0.000003559867101
2004,Athens,PSE,Palestine,Asia,summer,3236626,6302630142,6020,,0.0005037386302,0.0001127268956,0.00004658782598
2004,Athens,PAN,Panama,Americas,summer,3269541,18997067621,74340,,0.0005088614207,0.0003397756825,0.000575305479
2004,Athens,PNG,Papua New Guinea,Oceania,summer,6161517,10054822043,452860,,0.0009589597728,0.0001798374407,0.003504611773
2004,Athens,PRY,Paraguay,Americas,summer,5703740,15366214891,397300,,0.0008877127523,0.0002748353723,0.003074641738
2004,Athens,PER,Peru,Americas,summer,27273194,99530031846,1280000,,0.004244716994,0.001780163401,0.009905717152
2004,Athens,PHL,Philippines,Asia,summer,84678493,149721000000,298170,,0.0131791032,0.002677863551,0.002307490378
2004,Athens,POL,Poland,Europe,summer,38182222,366899000000,306330,,0.005942564945,0.006562242164,0.002370639324
2004,Athens,PRT,Portugal,Europe,summer,10483861,229365000000,91500,,0.001631676252,0.00410235153,0.0007081039995
2004,Athens,PRI,Puerto Rico,Americas,summer,3826878,109339000000,8870,,0.0005956036569,0.001955603575,0.00006864352433
2004,Athens,QAT,Qatar,Asia,summer,758855,49633455959,11610,,0.000118105885,0.0008877286594,0.00008984795011
2004,Athens,ROU,Romania,Europe,summer,21451748,139676000000,230000,,0.003338684838,0.002498201784,0.001779933551
2004,Athens,RUS,Russia,Europe,summer,144067054,1204520000000,16381230,,0.02242215827,0.02154367259,0.126771743
2004,Athens,RWA,Rwanda,Africa,summer,8818438,3539806407,24670,,0.001372474879,0.0000633118838,0.0001909172204
2004,Athens,KNA,Saint Kitts and Nevis,Americas,summer,47971,632920316.9,260,,0.000007466060592,0.00001132021725,0.000002012098796
2004,Athens,LCA,Saint Lucia,Americas,summer,162251,1219908737,610,,0.00002525225234,0.00002181891079,0.00000472069333
2004,Athens,VCT,Saint Vincent and the Grenadines,Americas,summer,108559,621398173.3,390,,0.0000168957927,0.00001111413575,0.000003018148195
2004,Athens,STP,Sao Tome and Principe,Africa,summer,151969,138444610.3,960,,0.00002365199312,0.000002476177529,0.000007429287864
2004,Athens,WSM,Samoa,Oceania,summer,178781,589423499.5,2830,,0.00002782493128,0.00001054224661,0.00002190092152
2004,Athens,SMR,San Marino,Europe,summer,28866,2222630381,60,,0.000004492616478,0.00003975328033,0.0000004643304915
2004,Athens,SAU,Saudi Arabia,Asia,summer,23228890,437231000000,2149690,,0.003615273816,0.007820178587,0.01663611024
2004,Athens,SEN,Senegal,Africa,summer,10955944,10306113228,192530,,0.001705149814,0.0001843319572,0.001489959159
2004,Athens,SCG,Serbia and Montenegro,Europe,summer,8083605,21566802806,71490,,0.001258107705,0.0003857371721,0.0005532497806
2004,Athens,SYC,Seychelles,Africa,summer,82475,718339327.3,460,,0.00001283615825,0.00001284799528,0.000003559867101
2004,Athens,SLE,Sierra Leone,Africa,summer,5439695,1892470594,72180,,0.0008466175913,0.00003384814438,0.0005585895813
2004,Athens,SGP,Singapore,Asia,summer,4166664,158822000000,689,,0.0006484869169,0.002840641225,0.000005332061811
2004,Athens,SVK,Slovakia,Europe,summer,5372280,66487670526,48100,,0.0008361253256,0.001189177934,0.0003722382774
2004,Athens,SVN,Slovenia,Europe,summer,1997012,42373104165,20140,,0.0003108088761,0.0007578722503,0.0001558602683
2004,Athens,SLB,Solomon Islands,Oceania,summer,458324,508900364.6,27990,,0.0000713321539,0.000009102034701,0.0002166101743
2004,Athens,SOM,Somalia,Africa,summer,10116228,916516696,627340,,0.001574458969,0.00001639253447,0.004854884842
2004,Athens,ZAF,South Africa,Africa,summer,47001700.99,306035000000,1213090,,0.007315201841,0.005473647463,0.009387911266
2004,Athens,ESP,Spain,Europe,summer,42921895,1309300000000,499180,,0.006680233241,0.0234177353,0.003863074912
2004,Athens,LKA,Sri Lanka,Asia,summer,19228000,39187357999,62710,,0.00299258746,0.0007008929786,0.000485302752
2004,Athens,SDN,Sudan,Africa,summer,30186341,43197815736,2376000,,0.004698110336,0.0007726227867,0.01838748746
2004,Athens,SUR,Suriname,Americas,summer,493630,3392146050,156000,,0.0000768270724,0.00006067087628,0.001207259278
2004,Athens,SWZ,Swaziland,Africa,summer,1095053,3559359414,17200,,0.0001704307196,0.00006366160284,0.0001331080742
2004,Athens,SWE,Sweden,Europe,summer,8993531,439070000000,410340,,0.001399725821,0.007853070373,0.003175556231
2004,Athens,CHE,Switzerland,Europe,summer,7389625,508270000000,39520,,0.001150098768,0.009090760194,0.0003058390171
2004,Athens,SYR,Syria,Asia,summer,17806638,2890000000,183570,,0.002771371,0.00005168964716,0.001420619139
2004,Athens,TWN,Taiwan,Asia,summer,22462000,401000000000,32260,,0.003495917388,0.007172162114,0.0002496550276
2004,Athens,TJK,Tajikistan,Asia,summer,6712841,3843363540,139960,,0.001044766164,0.0000687412129,0.00108312826
2004,Athens,TZA,Tanzania,Africa,summer,38249984,21616251926,885800,,0.005953111217,0.0003866216038,0.006855065823
2004,Athens,THA,Thailand,Asia,summer,65002231,272361000000,510890,,0.0101167496,0.004871364702,0.003953696747
2004,Athens,TLS,Timor-Leste,Asia,summer,996698,563479025.9,14870,,0.0001551230464,0.00001007821178,0.0001150765735
2004,Athens,TGO,Togo,Africa,summer,5534598,2677447378,54390,,0.0008613880057,0.00004788799663,0.0004209155905
2004,Athens,TON,Tonga,Oceania,summer,100406,350274663.7,720,,0.00001562688457,0.000006264904421,0.000005571965898
2004,Athens,TTO,Trinidad and Tobago,Americas,summer,1290535,17224244593,5130,,0.0002008549437,0.0003080675175,0.00003970025702
2004,Athens,TUN,Tunisia,Africa,summer,10017601,34090950398,155360,,0.001559108963,0.0006097402067,0.001202306419
2004,Athens,TUR,Turkey,Asia,summer,67007855,603714000000,769630,,0.01042889883,0.01079784209,0.005956044603
2004,Athens,TKM,Turkmenistan,Asia,summer,4703398,12198334458,469930,,0.0007320225648,0.0002181756415,0.003636713798
2004,Athens,UGA,Uganda,Africa,summer,27568436,12887691506,199810,,0.004290667562,0.0002305052687,0.001546297925
2004,Athens,UKR,Ukraine,Europe,summer,47451600,125952000000,579340,,0.007385222755,0.00225273856,0.004483420449
2004,Athens,ARE,United Arab Emirates,Asia,summer,4087931,245450000000,83600,,0.0006362331521,0.00439004287,0.0006469671515
2004,Athens,USA,USA,Americas,summer,292805298,13941700000000,9161920,,0.04557132635,0.249356939,0.07090264694
2004,Athens,URY,Uruguay,Americas,summer,3324096,28063845214,175020,,0.0005173521951,0.0005019412654,0.001354452044
2004,Athens,UZB,Uzbekistan,Asia,summer,25864350,24378547961,425400,,0.004025448798,0.0004360271773,0.003292103185
2004,Athens,VUT,Vanuatu,Oceania,summer,204143,521973121.1,12190,,0.00003177219586,0.000009335849985,0.00009433647819
2004,Athens,VEN,Venezuela,Americas,summer,26327225,297124000000,882050,,0.004097489255,0.00531426807,0.006826045167
2004,Athens,VNM,Vietnam,Asia,summer,81436400,79362145321,310070,,0.0126745137,0.001419446813,0.002399582592
2004,Athens,VIR,Virgin Islands (US),Americas,summer,107950,4084246000,350,,0.0000168010098,0.00007304956216,0.000002708594534
2004,Athens,YEM,Yemen,Asia,summer,20017068,23678154701,527970,,0.003115395605,0.0004235001598,0.00408587616
2004,Athens,ZMB,Zambia,Africa,summer,11731746,12449702237,743390,,0.001825893279,0.000222671528,0.005752977401
2004,Athens,ZWE,Zimbabwe,Africa,summer,12777511,11137736027,386850,,0.001988652964,0.0001992061057,0.002993770844
2006,Turin,ALB,Albania,Europe,winter,2992547,10126461017,27400,,0.000649306684,0.0001849154187,0.0003105031334
2006,Turin,DZA,Algeria,Africa,winter,33777915,144648000000,2381740,,0.007328949548,0.002641361621,0.02699042821
2006,Turin,AND,Andorra,Europe,winter,80991,4025933064,470,,0.00001757298971,0.00007351601878,0.000005326148638
2006,Turin,ARG,Argentina,Americas,winter,39558890,360465000000,2736690,,0.008583274278,0.006582313041,0.03101280365
2006,Turin,ARM,Armenia,Asia,winter,2958500,8679746346,28470,,0.0006419193499,0.0001584975173,0.0003226286207
2006,Turin,AUS,Australia,Oceania,winter,20697900,1022860000000,7682300,,0.004490918544,0.01867805395,0.08705759933
2006,Turin,AUT,Austria,Europe,winter,8268641,379816000000,82580,,0.001794085062,0.006935674226,0.000935815648
2006,Turin,AZE,Azerbaijan,Asia,winter,8484550,33290473787,82637,,0.00184093183,0.000607904567,0.0009364615852
2006,Turin,BLR,Belarus,Europe,winter,9604924,44268443895,202900,,0.002084024529,0.0008083690665,0.002299309699
2006,Turin,BEL,Belgium,Europe,winter,10547958,461812000000,30280,,0.002288638953,0.008432971717,0.0003431399591
2006,Turin,BMU,Bermuda,Americas,winter,64523,5932559093,50,,0.00001399985202,0.000108332185,0.0000005666115573
2006,Turin,BIH,Bosnia and Herzegovina,Europe,winter,3779468,15724715108,51200,,0.0008200485521,0.0002871429884,0.0005802102346
2006,Turin,BRA,Brazil,Americas,winter,189012412,1845120000000,8358140,,0.04101089222,0.03369302828,0.09471637443
2006,Turin,BGR,Bulgaria,Europe,winter,7601022,46424813785,108630,,0.001649228697,0.0008477457095,0.001231020269
2006,Turin,CAN,Canada,Americas,winter,32570505,1564530000000,9093510,,0.007066972248,0.02856928196,0.1030497572
2006,Turin,CHL,Chile,Americas,winter,16319792,193128000000,743532,,0.003540980318,0.003526636297,0.008425876488
2006,Turin,CHN,China,Asia,winter,1311020000,4023920000000,9326410,,0.2844580382,0.07347925899,0.1056890339
2006,Turin,CRI,Costa Rica,Americas,winter,4308794,31677653998,51060,,0.0009348988485,0.0005784534837,0.0005786237223
2006,Turin,HRV,Croatia,Europe,winter,4440000,61073258694,55960,,0.0009633672177,0.001115235341,0.0006341516549
2006,Turin,CYP,Cyprus,Asia,winter,1045509,23592183641,9240,,0.0002268488956,0.0004308078122,0.0001047098158
2006,Turin,CZE,Czech Republic,Europe,winter,10238905,196523000000,77250,,0.002221582302,0.00358863109,0.000875414856
2006,Turin,DNK,Denmark,Europe,winter,5437272,331091000000,42430,,0.00117974991,0.006045925699,0.0004808265675
2006,Turin,EST,Estonia,Europe,winter,1346810,21932809903,42390,,0.0002922235591,0.0004005066252,0.0004803732783
2006,Turin,ETH,Ethiopia,Africa,winter,78850689,19795942248,1000000,,0.01710859659,0.0003614861049,0.01133223115
2006,Turin,FIN,Finland,Europe,winter,5266268,247576000000,304110,,0.001142646385,0.004520890332,0.003446244814
2006,Turin,FRA,France,Europe,winter,63621376,2607680000000,547557,,0.01380422252,0.04761784381,0.006205042489
2006,Turin,GEO,Georgia,Asia,winter,4136000,9890890979,69490,,0.0008974069397,0.0001806137646,0.0007874767423
2006,Turin,DEU,Germany,Europe,winter,82376451,3332690000000,348720,,0.01787359739,0.06085697321,0.003951775645
2006,Turin,GBR,UK,Europe,winter,60846820,2459350000000,241930,,0.01320221434,0.0449092466,0.002741606681
2006,Turin,GRC,Greece,Europe,winter,11020362,321534000000,128900,,0.002391138621,0.005871408989,0.001460724595
2006,Turin,HKG,Hong Kong,Asia,winter,6857100,201916000000,1050,,0.00148781652,0.003687110593,0.0000118988427
2006,Turin,HUN,Hungary,Europe,winter,10071370,137446000000,89610,,0.002185231463,0.002509848663,0.001015481233
2006,Turin,ISL,Iceland,Europe,winter,303782,13304647025,100250,,0.0000659129775,0.0002429510538,0.001136056172
2006,Turin,IND,India,Asia,winter,1161977719,1214140000000,2973190,,0.2521196491,0.02217094463,0.03369287632
2006,Turin,IRN,Iran,Asia,winter,71227880,420361000000,1628760,,0.01545464067,0.007676050912,0.0184574848
2006,Turin,IRL,Ireland,Europe,winter,4273591,226185000000,68890,,0.0009272606917,0.004130277489,0.0007806774036
2006,Turin,ISR,Israel,Asia,winter,7053700,201026000000,21640,,0.001530473726,0.003670858645,0.000245229482
2006,Turin,ITA,Italy,Europe,winter,58143979,2202040000000,294140,,0.0126157665,0.04021060743,0.003333262469
2006,Turin,JPN,Japan,Asia,winter,127854000,5752860000000,364500,,0.02774107033,0.1050507689,0.004130598253
2006,Turin,KAZ,Kazakhstan,Asia,winter,15308084,121197000000,2699700,,0.003321465381,0.002213131909,0.03059362442
2006,Turin,KEN,Kenya,Africa,winter,37052050,33350571127,569140,,0.008039353675,0.0006090019814,0.006449626034
2006,Turin,PRK,North Korea,Asia,winter,24061097,29114872600,120410,,0.005220646863,0.000531655516,0.001364513952
2006,Turin,KOR,South Korea,Asia,winter,48438292,941020000000,96880,,0.01050987896,0.01718360511,0.001097866553
2006,Turin,KGZ,Kyrgyzstan,Asia,winter,5218400,3979134974,191800,,0.001132260245,0.00007266145681,0.002173521934
2006,Turin,LVA,Latvia,Europe,winter,2218357,27237668361,62196,,0.0004813271196,0.0004973766098,0.0007048194483
2006,Turin,LBN,Lebanon,Asia,winter,4057350,26748258722,10230,,0.0008803418875,0.0004884396882,0.0001159287246
2006,Turin,LIE,Liechtenstein,Europe,winter,35095,5499150797,160,,0.000007614723537,0.0001004178825,0.000001813156983
2006,Turin,LTU,Lithuania,Europe,winter,3269909,37605683774,62680,,0.0007094871926,0.0006867029606,0.0007103042482
2006,Turin,LUX,Luxembourg,Europe,winter,472637,49600152814,2590,,0.0001025502233,0.000905729357,0.00002935047867
2006,Turin,MKD,Macedonia,Europe,winter,2063145,8133817397,25430,,0.0004476500582,0.0001485285182,0.000288178638
2006,Turin,MDG,Madagascar,Africa,winter,18880268,7970138368,581540,,0.00409653857,0.0001455396383,0.0065901457
2006,Turin,MDA,Moldova,Europe,winter,3585209,5199034597,32890,,0.0007778992836,0.0000949375757,0.0003727170824
2006,Turin,MCO,Monaco,Europe,winter,34408,5175141682,2,,0.000007465661988,0.00009450127635,0.00000002266446229
2006,Turin,MNG,Mongolia,Asia,winter,2558012,5702204050,1553560,,0.0005550236268,0.00010412576,0.01760530102
2006,Turin,NPL,Nepal,Asia,winter,25940618,13310843466,143350,,0.005628455177,0.0002430642046,0.001624475335
2006,Turin,NLD,Netherlands,Europe,winter,16346101,812735000000,33760,,0.003546688703,0.01484104196,0.0003825761235
2006,Turin,NZL,New Zealand,Oceania,winter,4184600,142346000000,263310,,0.0009079519052,0.002599325682,0.002983889783
2006,Turin,NOR,Norway,Europe,winter,4660677,418934000000,365245,,0.001011248521,0.007649993013,0.004139040765
2006,Turin,POL,Poland,Europe,winter,38141267,403183000000,306320,,0.008275686096,0.007362370046,0.003471289044
2006,Turin,PRT,Portugal,Europe,winter,10522288,234713000000,91470,,0.002283069215,0.004286004025,0.001036559183
2006,Turin,ROU,Romania,Europe,winter,21193760,157224000000,229980,,0.004598507568,0.002871007131,0.002606186519
2006,Turin,RUS,Russia,Europe,winter,143049528,1385790000000,16377740,,0.03103811391,0.02530537941,0.1855963353
2006,Turin,SMR,San Marino,Europe,winter,29614,2363285562,60,,0.000006425485762,0.00004315505076,0.0000006799338687
2006,Turin,SEN,Senegal,Africa,winter,11556763,11153541790,192530,,0.002507524013,0.0002036705466,0.002181794462
2006,Turin,SCG,Serbia and Montenegro,Europe,winter,8026594,40026488033,100910,combined data of Serbia and Montenegro,0.001741567011,0.0007309083383,0.001143535445
2006,Turin,SVK,Slovakia,Europe,winter,5373054,76975767929,48100,,0.001165816235,0.00140562496,0.0005450803181
2006,Turin,SVN,Slovenia,Europe,winter,2006868,46561862055,20140,,0.0004354393787,0.0008502482954,0.0002282311353
2006,Turin,ZAF,South Africa,Africa,winter,48233804.48,340239000000,1213090,,0.01046551036,0.006212973816,0.01374701628
2006,Turin,ESP,Spain,Europe,winter,44397319,1414740000000,498980,,0.009633090468,0.02583402425,0.005654556697
2006,Turin,SWE,Sweden,Europe,winter,9080505,472608000000,410340,,0.001970238927,0.00863011333,0.004650067728
2006,Turin,CHE,Switzerland,Europe,winter,7483934,545009000000,39517,,0.001623823575,0.009952200208,0.0004478157782
2006,Turin,TWN,Taiwan,Asia,winter,22725000,408000000000,32260,,0.004930747753,0.007450331435,0.0003655777768
2006,Turin,TJK,Tajikistan,Asia,winter,7000557,4387929677,139960,,0.001518943045,0.00008012630001,0.001586059071
2006,Turin,THA,Thailand,Asia,winter,65824164,297865000000,510890,,0.01428217156,0.005439198463,0.00578952357
2006,Turin,TUR,Turkey,Asia,winter,68763405,704897000000,769630,,0.0149199122,0.01287185362,0.008721625056
2006,Turin,UKR,Ukraine,Europe,winter,46787750,138796000000,579360,,0.01015175327,0.002534500495,0.006565441436
2006,Turin,USA,USA,Americas,winter,298379912,14792300000000,9161920,,0.06474086163,0.2701165139,0.1038249952
2006,Turin,UZB,Uzbekistan,Asia,winter,26488250,27989254700,425400,,0.005747277411,0.0005111010395,0.004820731129
2006,Turin,VEN,Venezuela,Americas,winter,27239168,360140000000,882050,,0.005910207542,0.00657637834,0.009995594482
2006,Turin,VIR,Virgin Islands (US),Americas,winter,107700,4386062000,350,,0.00002336816427,0.00008009219508,0.000003966280901
2008,Beijing,AFG,Afghanistan,Asia,summer,27294031,12144482858,652860,,0.004043078878,0.0001890931503,0.005052223098
2008,Beijing,ALB,Albania,Europe,summer,2947314,11127233241,27400,,0.0004365871417,0.0001732542762,0.0002120376695
2008,Beijing,DZA,Algeria,Africa,summer,34860715,153056000000,2381740,,0.005163935678,0.002383126688,0.01843133573
2008,Beijing,ASM,American Samoa,Oceania,summer,57030,598837004.4,200,,0.00000844788329,0.000009324067314,0.000001547720215
2008,Beijing,AND,Andorra,Europe,summer,83861,3681577711,470,,0.00001242237315,0.00005732324179,0.000003637142505
2008,Beijing,AGO,Angola,Africa,summer,21759420,77874196512,1246700,,0.003223234098,0.001212524017,0.009647713961
2008,Beijing,ATG,Antigua and Barbuda,Americas,summer,92478,1412959714,440,,0.0000136988138,0.00002200019603,0.000003404984473
2008,Beijing,ARG,Argentina,Americas,summer,40382389,408877000000,2736690,,0.005981864093,0.006366334483,0.02117815218
2008,Beijing,ARM,Armenia,Asia,summer,2908220,10554389013,28470,,0.0004307961273,0.000164334924,0.0002203179726
2008,Beijing,ABW,Aruba,Americas,summer,101353,2789690558,180,,0.00001501347212,0.00004343629795,0.000001392948194
2008,Beijing,AUS,Australia,Oceania,summer,21249200,1100460000000,7682300,,0.003147654947,0.01713448408,0.05945025504
2008,Beijing,AUT,Austria,Europe,summer,8321496,399661000000,82578,,0.001232667491,0.006222838668,0.0006390381996
2008,Beijing,AZE,Azerbaijan,Asia,summer,8763400,46113899019,82627,,0.001298126958,0.0007180068957,0.0006394173911
2008,Beijing,BHS,Bahamas,Americas,summer,348676,8129378906,10010,,0.00005164955557,0.0001265768073,0.00007746339677
2008,Beijing,BHR,Bahrain,Asia,summer,1114590,24034629396,760,,0.0001651047911,0.0003742262096,0.000005881336817
2008,Beijing,BGD,Bangladesh,Asia,summer,148805814,103951000000,130170,,0.02204268191,0.001618547475,0.001007333702
2008,Beijing,BRB,Barbados,Americas,summer,277319,4637254300,430,,0.00004107940638,0.00007220340581,0.000003327598462
2008,Beijing,BLR,Belarus,Europe,summer,9527985,52979235376,202900,,0.001411385328,0.0008249021908,0.001570162158
2008,Beijing,BEL,Belgium,Europe,summer,10709973,481481000000,30280,,0.00158647382,0.007496799999,0.0002343248406
2008,Beijing,BLZ,Belize,Americas,summer,306165,1342587389,22810,,0.00004535237923,0.00002090447834,0.0001765174905
2008,Beijing,BEN,Benin,Africa,summer,8696916,6671033591,112760,,0.001288278649,0.0001038699442,0.0008726046573
2008,Beijing,BMU,Bermuda,Americas,summer,65273,6194616021,50,,0.000009668923128,0.00009645198332,0.0000003869300538
2008,Beijing,BTN,Bhutan,Asia,summer,700950,1330440106,38117,,0.0001038320847,0.00002071534159,0.0002949722572
2008,Beijing,BOL,Bolivia,Americas,summer,9599855,18257962323,1083300,,0.001422031468,0.0002842818137,0.008383226545
2008,Beijing,BIH,Bosnia and Herzegovina,Europe,summer,3763599,17553771247,51200,,0.0005575038594,0.0002733173527,0.0003962163751
2008,Beijing,BWA,Botswana,Africa,summer,1946351,12754003367,566730,,0.0002883139767,0.0001985835629,0.004385697387
2008,Beijing,BRA,Brazil,Americas,summer,192979029,2056810000000,8358140,,0.02858608302,0.0320251333,0.06468031119
2008,Beijing,VGB,Virgin Islands (UK),Americas,summer,25604,893347332,150,,0.000003792733715,0.00001390967926,0.000001160790161
2008,Beijing,BGR,Bulgaria,Europe,summer,7492561,51806555515,108610,,0.001109876922,0.0008066432224,0.0008404894628
2008,Beijing,BFA,Burkina Faso,Africa,summer,14689726,8276883001,273600,,0.002175996683,0.0001288734892,0.002117281254
2008,Beijing,BDI,Burundi,Africa,summer,8212264,1887463245,25680,,0.001216486898,0.00002938835479,0.0001987272756
2008,Beijing,KHM,Cambodia,Asia,summer,13880509,10600425244,176520,,0.002056126951,0.0001650517216,0.001366017862
2008,Beijing,CMR,Cameroon,Africa,summer,18907008,24734819037,472710,,0.002800704839,0.0003851283671,0.003658114114
2008,Beijing,CAN,Canada,Americas,summer,33245773,1612770000000,9093510,,0.004924713487,0.02511130062,0.07037104627
2008,Beijing,CPV,Cape Verde,Africa,summer,491723,1661358044,4030,,0.0000728391814,0.00002586783068,0.00003118656233
2008,Beijing,CYM,Cayman Islands,Americas,summer,52926,3618847892,240,,0.000007839955655,0.00005634652016,0.000001857264258
2008,Beijing,CAF,Central African Republic,Africa,summer,4345386,1894908620,622980,,0.0006436842675,0.00002950428146,0.004820993698
2008,Beijing,TCD,Chad,Africa,summer,11133861,9006057734,1259200,,0.001649264568,0.0001402269531,0.009744446474
2008,Beijing,CHL,Chile,Americas,summer,16661942,209752000000,743532,,0.002468142055,0.003265899991,0.005753897535
2008,Beijing,CHN,China,Asia,summer,1324655000,5040350000000,9326410,,0.1962218278,0.07847972376,0.07217336646
2008,Beijing,COL,Colombia,Americas,summer,44901544,271569000000,1109500,,0.006651288852,0.004228408762,0.008585977893
2008,Beijing,COM,Comoros,Africa,summer,657229,509145396.1,1861,,0.00009735567047,0.000007927542738,0.0000144015366
2008,Beijing,COG,Congo (Brazzaville),Africa,summer,4115435,10274192976,341500,,0.0006096215074,0.0001599721898,0.002642732267
2008,Beijing,COD,Congo (Kinshasa),Africa,summer,60373608,18634483660,2267050,,0.008943173666,0.000290144361,0.01754379557
2008,Beijing,COK,Cook Islands,Oceania,summer,18545,260217951,236,"2010 Population, Worldometer; Land Area, Cook Islands Fact File",0.000002747080407,0.000004051669609,0.000001826309854
2008,Beijing,CRI,Costa Rica,Americas,summer,4429508,35858239193,51060,,0.0006561453028,0.0005583232725,0.0003951329709
2008,Beijing,HRV,Croatia,Europe,summer,4434508,65537175791,55960,,0.0006568859553,0.001020432996,0.0004330521162
2008,Beijing,CUB,Cuba,Americas,summer,11309754,61927474920,106440,,0.001675319688,0.0009642288978,0.0008236966985
2008,Beijing,CYP,Cyprus,Asia,summer,1081563,25685033799,9240,,0.0001602124846,0.0003999234889,0.00007150467394
