economy,time,CC.EST,GE.EST,PV.EST,RQ.EST,VA.EST
CRI,YR2008,0.493208974599838,0.267792940139771,0.359765231609344,0.566187620162964,0.96675968170166
CRI,YR2012,0.570753693580627,0.474561214447021,0.638402462005615,0.743631064891815,1.08821976184845
CRI,YR2016,0.710135281085968,0.309364438056946,0.661428332328796,0.53626549243927,1.1179666519165
CUB,YR1996,0.289152532815933,-0.908112823963165,0.231270432472229,-1.10011386871338,-1.42548000812531
CUB,YR2000,0.357008874416351,-0.368335545063019,0.248432531952858,-1.22411334514618,-1.63516211509705
CUB,YR2004,0.217612057924271,-0.467868566513062,0.355422109365463,-1.60239171981812,-1.78558814525604
CUB,YR2008,0.262841045856476,-0.385921686887741,0.524226605892181,-1.49680125713348,-1.80063891410828
CUB,YR2012,0.228043004870415,-0.407112777233124,0.307248294353485,-1.56115961074829,-1.51460742950439
CUB,YR2016,0.163191080093384,-0.106143109500408,0.68536388874054,-1.34354174137115,-1.56008720397949
CYM,YR1996,1.31814324855804,1.92678117752075,0.717076897621155,1.02667045593262,1.62061822414398
CYM,YR2000,1.31340384483337,1.88826286792755,0.713235020637512,1.22314357757568,1.5912036895752
CYM,YR2004,1.25959527492523,1.25627827644348,1.23474931716919,1.46250653266907,0.877797484397888
CYM,YR2008,0.797165334224701,1.27042543888092,1.11250960826874,1.14664542675018,0.746175408363342
CYM,YR2012,1.34624350070953,1.24728560447693,0.959384381771088,1.10240280628204,0.574214994907379
CYM,YR2016,0.523208558559418,1.17693638801575,1.16849637031555,0.783717751502991,0.474954336881638
CYP,YR1996,1.33128821849823,1.17166376113892,0.387751519680023,1.26196682453156,1.03575432300568
CYP,YR2000,1.08123648166656,1.07490420341492,0.51749986410141,1.08776450157166,1.05713748931885
CYP,YR2004,0.873254597187042,1.10713505744934,0.380177587270737,1.21912789344788,0.950031280517578
CYP,YR2008,1.19312751293182,1.52322244644165,0.639003932476044,1.36799836158752,1.08403408527374
CYP,YR2012,1.24330234527588,1.38329422473907,0.635126054286957,1.12454509735107,1.02202355861664
CYP,YR2016,0.820996880531311,0.956362783908844,0.604254722595215,1.04914605617523,1.04664146900177
CZE,YR1996,0.683219373226166,0.62058299779892,1.14775800704956,1.07183933258057,1.03485572338104
CZE,YR2000,0.146037667989731,0.587459146976471,0.332739621400833,0.743665814399719,0.762775123119354
CZE,YR2004,0.384490489959717,0.869733333587646,0.653875827789307,0.999590992927551,0.954461276531219
CZE,YR2008,0.343739986419678,0.955989301204681,1.04987955093384,1.22245907783508,1.03275871276855
CZE,YR2012,0.310179650783539,0.926879465579987,1.05410611629486,1.05303382873535,0.970379710197449
CZE,YR2016,0.58712512254715,1.04051971435547,0.976115524768829,0.982883334159851,1.02537369728088
DEU,YR1996,1.90521681308746,1.7246767282486,1.28849947452545,1.48148429393768,1.32889533042908
DEU,YR2000,1.80154538154602,1.80453169345856,1.41133570671082,1.45614349842072,1.31480205059052
DEU,YR2004,1.84006547927856,1.46672785282135,0.638884365558624,1.46957302093506,1.4960401058197
DEU,YR2008,1.74589586257935,1.51350450515747,0.943830788135529,1.48888456821442,1.33677780628204
DEU,YR2012,1.81763017177582,1.53066420555115,0.775621294975281,1.52908289432526,1.39373803138733
DEU,YR2016,1.82095551490784,1.68976020812988,0.68136340379715,1.81396985054016,1.36436975002289
DJI,YR1996,-0.719981253147125,-0.89330792427063,-0.339192003011703,-1.00280439853668,-0.882711172103882
DJI,YR2000,-0.636604070663452,-0.904505729675293,-0.241125971078873,-0.713253438472748,-0.877741813659668
DJI,YR2004,-0.42907127737999,-0.635757148265839,-0.344115853309631,-0.744668662548065,-0.784367978572845
DJI,YR2008,-0.303243905305862,-0.917468786239624,0.268389225006104,-0.723590731620789,-1.19674217700958
DJI,YR2012,-0.470184713602066,-1.08184468746185,0.160619214177132,-0.456313699483871,-1.43404412269592
DJI,YR2016,-0.669372200965881,-1.01366484165192,-0.626400411128998,-0.739352285861969,-1.37062108516693
DMA,YR1996,0.869897186756134,0.644922494888306,0.717076897621155,1.02667045593262,1.04229032993317
DMA,YR2000,0.861537575721741,0.872710645198822,0.486361712217331,0.987186789512634,1.09375238418579
DMA,YR2004,0.759357511997223,0.623128890991211,0.94515073299408,0.750615060329437,0.985611915588379
DMA,YR2008,0.791117250919342,0.629341244697571,0.911906003952026,0.484056323766708,1.03441321849823
DMA,YR2012,0.695708990097046,0.750648260116577,0.98058545589447,0.298656761646271,0.946590006351471
DMA,YR2016,0.645348310470581,0.150095641613007,1.00243771076202,0.187672540545464,0.899462401866913
DNK,YR1996,2.23130798339844,1.75904786586761,1.44196474552155,1.78326535224915,1.53897178173065
DNK,YR2000,2.32117748260498,1.89654886722565,1.5010689496994,1.71064364910126,1.53596532344818
DNK,YR2004,2.40682458877563,2.28673410415649,1.08433735370636,1.74865007400513,1.80099177360535
DNK,YR2008,2.37640881538391,2.24065399169922,1.06538677215576,1.87364733219147,1.53830599784851
DNK,YR2012,2.3824622631073,1.98666501045227,0.914910674095154,1.79916131496429,1.67411422729492
DNK,YR2016,2.24552083015442,1.85056483745575,0.867915451526642,1.57222485542297,1.5414125919342
DOM,YR1996,-0.422995418310165,-0.22323839366436,-0.0756602957844734,-0.231283530592918,0.0565150268375874
DOM,YR2000,-0.688496112823486,-0.425159573554993,0.0129473777487874,-0.124804936349392,0.225749954581261
DOM,YR2004,-0.592195391654968,-0.664465665817261,-0.344310492277145,-0.446592062711716,0.0470070876181126
DOM,YR2008,-0.752358675003052,-0.643935084342957,-0.0380077101290226,-0.161350831389427,0.164732426404953
DOM,YR2012,-0.897264659404755,-0.542260885238647,0.252366811037064,-0.0618661120533943,0.124592199921608
DOM,YR2016,-0.78994756937027,-0.262045592069626,0.252106040716171,0.000289517600322142,0.181932896375656
DZA,YR1996,-0.566740930080414,-1.08876645565033,-1.78331053256989,-0.907437264919281,-1.16629016399384
DZA,YR2000,-0.987298190593719,-1.01074934005737,-1.43257737159729,-0.710209369659424,-1.11005222797394
DZA,YR2004,-0.699272692203522,-0.553408741950989,-1.35918843746185,-0.441777735948563,-0.802059054374695
DZA,YR2008,-0.633444845676422,-0.596755087375641,-1.09584629535675,-0.62473601102829,-0.979712247848511
DZA,YR2012,-0.521544516086578,-0.444745928049088,-1.32504332065582,-1.32038903236389,-0.906026601791382
DZA,YR2016,-0.652786314487457,-0.430877894163132,-1.09752571582794,-1.23002624511719,-0.861592352390289
ECU,YR1996,-0.684873819351196,-0.475311696529388,-0.770033240318298,-0.308270066976547,0.0132842948660254
ECU,YR2000,-0.79962956905365,-0.685290277004242,-0.572284936904907,-0.452023267745972,-0.247218117117882
ECU,YR2004,-0.726669907569885,-0.956434309482574,-0.842910349369049,-0.699335694313049,-0.244635745882988
ECU,YR2008,-0.654705822467804,-0.859546005725861,-0.728682398796082,-1.12754857540131,-0.222304701805115
ECU,YR2012,-0.508597850799561,-0.473636031150818,-0.570306479930878,-0.943592429161072,-0.29611411690712
ECU,YR2016,-0.659781873226166,-0.35258224606514,-0.0853579640388489,-0.946916282176971,-0.247136488556862
EGY,YR1996,-0.472254395484924,-0.473676085472107,-0.526031970977783,-0.0481699667870998,-0.844184160232544
EGY,YR2000,-0.4926677942276,-0.174759328365326,0.0497975237667561,-0.301753908395767,-0.89450615644455
EGY,YR2004,-0.583505749702454,-0.267650991678238,-0.822401702404022,-0.56948184967041,-0.947557926177979
EGY,YR2008,-0.765909254550934,-0.374092191457748,-0.510431706905365,-0.201634988188744,-1.21223938465118
EGY,YR2012,-0.579664349555969,-0.681242823600769,-1.43632972240448,-0.385591775178909,-0.765063405036926
EGY,YR2016,-0.569078922271729,-0.498412042856216,-1.43769657611847,-0.881517708301544,-1.20455706119537
ERI,YR1996,0.505685269832611,-1.14967966079712,-0.936975657939911,-1.13125324249268,-1.36392831802368
ERI,YR2000,0.496908664703369,-1.15839385986328,-0.768895208835602,-1.13642501831055,-1.47073936462402
ERI,YR2004,-0.148119673132896,-1.04341208934784,-0.639386832714081,-1.59102690219879,-1.90701413154602
ERI,YR2008,-0.358149886131287,-1.33489394187927,-0.710803747177124,-2.08386182785034,-2.15996932983398
ERI,YR2012,-0.778626441955566,-1.50681889057159,-0.702197253704071,-2.20411825180054,-2.20876717567444
ERI,YR2016,-1.32317972183228,-1.73854494094849,-0.656912088394165,-2.10258841514587,-2.17027592658997
ESP,YR1996,1.12921118736267,1.62002718448639,0.17475751042366,1.18406641483307,1.31952691078186
ESP,YR2000,1.32828283309937,1.68575727939606,0.459468245506287,1.23809194564819,1.27701985836029
ESP,YR2004,1.33718907833099,1.33185815811157,-0.0905463024973869,1.30674779415131,1.3236118555069
ESP,YR2008,1.17877197265625,0.912080109119415,-0.383085459470749,1.25488996505737,1.18532562255859
ESP,YR2012,1.17040634155273,1.05686569213867,-0.0295164491981268,0.947154939174652,1.06417882442474
ESP,YR2016,0.601362466812134,1.12517988681793,0.413188278675079,1.00509858131409,1.04162049293518
EST,YR1996,0.449222981929779,0.611503779888153,0.767924547195435,1.2400096654892,0.926167070865631
EST,YR2000,0.840922892093658,0.687826871871948,0.902080297470093,1.27151811122894,0.988002359867096
EST,YR2004,0.982846856117249,0.908039093017578,0.703926205635071,1.22550690174103,1.09341907501221
EST,YR2008,0.952435076236725,1.16361236572266,0.571973562240601,1.38836634159088,1.09165287017822
EST,YR2012,1.08829832077026,0.948040783405304,0.636465191841125,1.4102840423584,1.11192464828491
EST,YR2016,1.26689791679382,1.08586001396179,0.67390775680542,1.69502878189087,1.20804572105408
ETH,YR1996,-0.9305459856987,-1.2075936794281,-1.05474293231964,-1.29677534103394,-1.08355009555817
ETH,YR2000,-0.906757354736328,-1.20650112628937,-0.946032106876373,-1.31623375415802,-1.03173887729645
ETH,YR2004,-0.757493495941162,-0.877902626991272,-1.31249165534973,-0.991614580154419,-1.18099057674408
ETH,YR2008,-0.666399776935577,-0.444984316825867,-1.73212063312531,-0.899132013320923,-1.30721271038055
ETH,YR2012,-0.608586847782135,-0.450273543596268,-1.56427133083344,-1.05003821849823,-1.30890786647797
ETH,YR2016,-0.420890152454376,-0.660469055175781,-1.61981320381165,-1.10001456737518,-1.40238010883331
FIN,YR1996,2.20687246322632,1.72499644756317,1.41271877288818,1.54816102981567,1.517697930336
FIN,YR2000,2.36823558807373,2.02971863746643,1.72011208534241,1.78254592418671,1.59303331375122
FIN,YR2004,2.41011142730713,2.14714336395264,1.61962687969208,1.78043079376221,1.78360843658447
FIN,YR2008,2.32084584236145,2.04057741165161,1.44586837291718,1.61093139648438,1.46308124065399
FIN,YR2012,2.22684669494629,2.20997786521912,1.40076518058777,1.8215891122818,1.60069715976715
FIN,YR2016,2.22835040092468,1.8709329366684,0.999086499214172,1.81436204910278,1.53178548812866
FJI,YR1996,0.659302592277527,-0.124192699790001,0.830568552017212,0.0303032286465168,0.152574241161346
FJI,YR2000,0.630551934242249,-0.14284160733223,0.301403164863586,-0.31657275557518,-0.346214205026627
FJI,YR2004,0.29008686542511,-0.473163932561874,0.389960020780563,-0.727014660835266,-0.0370266474783421
FJI,YR2008,0.0983418449759483,-1.04641914367676,-0.0669486746191978,-0.700911939144135,-0.70470142364502
FJI,YR2012,0.181172475218773,-1.04925334453583,-0.0677748322486877,-0.587406158447266,-0.978677988052368
FJI,YR2016,0.380507230758667,-0.235701814293861,0.917814970016479,-0.218169882893562,0.0285748485475779
FRA,YR1996,1.24740922451019,1.25185739994049,0.887499451637268,1.04877638816833,1.3111584186554
FRA,YR2000,1.32172358036041,1.63705730438232,0.785089075565338,0.914936780929565,1.18298661708832
FRA,YR2004,1.31116378307343,1.75518655776978,0.345115303993225,1.21646451950073,1.45645833015442
FRA,YR2008,1.39503479003906,1.57347083091736,0.543759167194366,1.28425264358521,1.30479431152344
FRA,YR2012,1.4719694852829,1.37307465076447,0.554941534996033,1.12417411804199,1.23810577392578
FRA,YR2016,1.36464369297028,1.41083574295044,-0.095359094440937,1.06685316562653,1.13647246360779
FSM,YR1996,,,,,1.11332213878632
FSM,YR2000,,,,,1.00703871250153
FSM,YR2004,0.323294550180435,-0.0284502394497395,1.0036598443985,0.449361145496368,0.786521434783936
FSM,YR2008,-0.21752493083477,-0.510628402233124,1.16868185997009,-0.52124160528183,1.08604216575623
FSM,YR2012,-0.124001890420914,-0.643289566040039,1.15086984634399,-0.952287197113037,0.977706372737885
FSM,YR2016,0.649291455745697,-0.264031201601028,1.05758213996887,-0.9756880402565,1.1475967168808
GAB,YR1996,-1.10237693786621,-0.199152007699013,0.125683024525642,0.135673850774765,-0.321172207593918
GAB,YR2000,-0.592371881008148,-0.4848812520504,0.640210628509521,0.0691719427704811,-0.470682233572006
GAB,YR2004,-0.826650083065033,-0.84955495595932,0.408170908689499,-0.430164128541946,-0.780080676078796
GAB,YR2008,-1.16565454006195,-0.90076744556427,0.261874705553055,-0.560679852962494,-0.845180630683899
GAB,YR2012,-0.666252255439758,-0.961442291736603,0.293291419744492,-0.532351732254028,-0.863606691360474
GAB,YR2016,-0.737772643566132,-0.799578964710236,-0.104910977184772,-0.706973969936371,-0.968354880809784
GBR,YR1996,1.9805189371109,1.88219606876373,0.981364369392395,2.0205249786377,1.2723194360733
GBR,YR2000,2.0724573135376,1.76882231235504,1.03310573101044,1.8057245016098,1.32326984405518
GBR,YR2004,1.91091167926788,1.86756789684296,0.140847533941269,1.7263457775116,1.59744584560394
GBR,YR2008,1.66890430450439,1.63423013687134,0.492879867553711,1.78526794910431,1.32102286815643
GBR,YR2012,1.66546046733856,1.59089684486389,0.40227073431015,1.63784003257751,1.33913254737854
GBR,YR2016,1.89042580127716,1.60336661338806,0.360454052686691,1.75763094425201,1.29539489746094
GEO,YR1996,-1.52726411819458,-0.636936128139496,-1.57057857513428,-1.01446378231049,-0.331750810146332
GEO,YR2000,-1.04017269611359,-0.42815425992012,-0.812726557254791,-0.516600370407104,-0.283675938844681
GEO,YR2004,-0.459568113088608,-0.565151631832123,-0.864118158817291,-0.437420189380646,-0.0782668963074684
GEO,YR2008,-0.102076381444931,0.313344359397888,-0.91967511177063,0.475642591714859,-0.256853848695755
GEO,YR2012,0.39742112159729,0.640399277210236,-0.680453956127167,0.664130926132202,0.0215807761996984
GEO,YR2016,0.746462643146515,0.458598971366882,-0.313291490077972,0.868866980075836,0.295233637094498
GHA,YR1996,-0.339949548244476,-0.119933769106865,-0.234503835439682,-0.343818366527557,-0.207235246896744
GHA,YR2000,-0.0959861651062965,0.0335262566804886,-0.35938173532486,-0.00180800375528634,0.0706235095858574
GHA,YR2004,-0.279528439044952,-0.356408417224884,0.0407909713685513,-0.380256205797195,0.117705419659615
GHA,YR2008,-0.0774584859609604,-0.0330385453999043,-0.0295159611850977,-0.111344560980797,0.431884378194809
GHA,YR2012,-0.126568555831909,-0.0925012230873108,0.130694985389709,0.0985032916069031,0.431352198123932
GHA,YR2016,-0.155562236905098,-0.22226570546627,-0.130928620696068,-0.28921765089035,0.583630621433258
GIN,YR1996,-0.93994152545929,-1.16929292678833,-1.15093290805817,-0.840301275253296,-1.22957599163055
GIN,YR2000,-1.05016088485718,-0.87711489200592,-1.90759003162384,-0.824051260948181,-1.10104322433472
GIN,YR2004,-0.887606680393219,-0.905039846897125,-1.03338360786438,-1.01313292980194,-1.27017319202423
GIN,YR2008,-1.21101438999176,-1.17624831199646,-2.09733891487122,-1.16600322723389,-1.42630350589752
GIN,YR2012,-1.05566322803497,-1.26455461978912,-1.2870124578476,-1.01962530612946,-1.01388883590698
GIN,YR2016,-0.926131963729858,-1.03494191169739,-0.393874824047089,-0.878493070602417,-0.760865032672882
GMB,YR1996,-0.374195218086243,-0.619082868099213,0.559609055519104,-0.841568291187286,-1.2748167514801
GMB,YR2000,-0.377791106700897,-0.509562849998474,0.533818602561951,-0.434178411960602,-1.06467461585999
GMB,YR2004,-0.522410035133362,-0.593214571475983,0.164906054735184,-0.517802238464355,-0.67443460226059
GMB,YR2008,-0.714707136154175,-0.769249081611633,0.0651512742042542,-0.493136614561081,-0.865504682064056
GMB,YR2012,-0.653231739997864,-0.575523316860199,-0.000778838410042226,-0.257835358381271,-1.28747808933258
GMB,YR2016,-0.835527360439301,-0.902069211006165,-0.4344123005867,-0.570767760276794,-1.26049017906189
GNB,YR1996,-1.19465482234955,-1.40964531898499,-1.54001665115356,-0.834202289581299,-0.972923278808594
GNB,YR2000,-0.915324807167053,-0.966977536678314,-0.349449872970581,-1.04596066474915,-0.638303697109222
GNB,YR2004,-1.27454555034637,-1.34727883338928,-0.378061443567276,-1.18835949897766,-0.842662632465363
GNB,YR2008,-1.2003960609436,-1.06427609920502,-0.709455966949463,-1.19747388362885,-0.715373158454895
GNB,YR2012,-1.29328751564026,-1.29232406616211,-0.965295851230621,-1.22891986370087,-1.32570588588715
GNB,YR2016,-1.56258761882782,-1.6821197271347,-0.44269385933876,-1.23518240451813,-0.733713030815125
GNQ,YR1996,-1.26436936855316,-0.95840448141098,-0.131352260708809,-1.43762958049774,-1.52469968795776
GNQ,YR2000,-1.2123749256134,-1.06132340431213,-0.0350389443337917,-1.64677035808563,-1.59922921657562
GNQ,YR2004,-1.38037264347076,-1.19241499900818,-0.0594780258834362,-1.55832588672638,-1.63894009590149
GNQ,YR2008,-1.19891607761383,-1.26261913776398,0.20754437148571,-1.44569098949432,-1.89406704902649
GNQ,YR2012,-1.23995065689087,-1.25381076335907,0.232703447341919,-1.60031580924988,-1.90504097938538
GNQ,YR2016,-1.58563101291656,-1.12799596786499,-0.140868633985519,-1.54529023170471,-1.94751513004303
GRC,YR1996,0.338654190301895,0.837555170059204,0.553863883018494,0.537135064601898,1.00316429138184
GRC,YR2000,0.631434977054596,0.587037920951843,0.808356404304504,0.736641585826874,1.01306200027466
GRC,YR2004,0.450190424919128,0.785593032836914,0.489336252212524,0.836224496364594,1.19141495227814
GRC,YR2008,0.126674965023994,0.577617406845093,0.267854154109955,0.881061792373657,0.928211510181427
GRC,YR2012,-0.19037801027298,0.276177167892456,-0.217248693108559,0.521992683410645,0.700790524482727
GRC,YR2016,-0.107778906822205,0.155969187617302,-0.121599182486534,0.144393101334572,0.66856586933136
GRD,YR1996,0.869897186756134,0.644922494888306,0.91466349363327,0.547131836414337,0.614710569381714
GRD,YR2000,0.861537575721741,0.618822574615479,1.01925766468048,0.515273034572601,0.715227901935577
GRD,YR2004,0.759357511997223,0.560765624046326,0.879427552223206,0.287876695394516,0.569066882133484
GRD,YR2008,0.375134289264679,0.238421961665154,0.387722581624985,0.217183694243431,0.820473313331604
GRD,YR2012,0.446904987096787,0.322763919830322,0.492649018764496,0.251317769289017,0.74750292301178
GRD,YR2016,0.584479451179504,-0.121551275253296,1.01893246173859,0.0711826756596565,0.817103922367096
GRL,YR1996,,,,,
GRL,YR2000,,,,,
GRL,YR2004,,,,,
GRL,YR2008,,,,,
GRL,YR2012,1.21378171443939,0.995843112468719,1.93440723419189,1.36841833591461,1.29053568840027
GRL,YR2016,1.16157639026642,0.838680744171143,1.96506154537201,1.33136594295502,1.27936410903931
GTM,YR1996,-0.85694420337677,-0.454697042703629,-1.01341414451599,-0.309772878885269,-0.235270127654076
GTM,YR2000,-0.830889880657196,-0.561387360095978,-0.768333911895752,-0.288512378931046,-0.285944521427155
GTM,YR2004,-0.619750618934631,-0.809396982192993,-0.808034837245941,-0.22633421421051,-0.324404269456863
GTM,YR2008,-0.666637182235718,-0.650941908359528,-0.713971555233002,-0.252038717269897,-0.201825633645058
GTM,YR2012,-0.678762555122375,-0.788484036922455,-0.633820176124573,-0.263000935316086,-0.356138646602631
GTM,YR2016,-0.771265268325806,-0.621087372303009,-0.542592644691467,-0.289470136165619,-0.290310233831406
GUF,YR1996,0.869897186756134,0.901294231414795,0.038409136235714,1.02667045593262,0.519981205463409
GUF,YR2000,0.861537575721741,0.872710645198822,0.0326152145862579,0.987186789512634,0.504824638366699
GUF,YR2004,0.791444957256317,0.663326680660248,0.173084646463394,0.52172863483429,0.503726005554199
GUF,YR2008,0.797165334224701,0.755571186542511,0.071662425994873,0.89470237493515,0.304129630327225
GUF,YR2012,1.09523594379425,1.13841533660889,0.215082257986069,1.26502513885498,1.12414717674255
GUF,YR2016,0.969461858272552,1.1227411031723,0.550957083702087,1.42553627490997,1.27936410903931
GUM,YR1996,,,,,
GUM,YR2000,,,,,
GUM,YR2004,0.370109558105469,0.342144519090652,0.634409844875336,0.714708745479584,0.597243964672089
GUM,YR2008,0.797165334224701,0.240716770291328,0.441606163978577,0.642759263515472,0.967198193073273
GUM,YR2012,0.77997100353241,-0.0400902442634106,0.780917644500732,0.59927225112915,0.800454020500183
GUM,YR2016,1.22331142425537,0.263139009475708,0.675275146961212,0.132687509059906,
GUY,YR1996,-0.140642017126083,-0.378730356693268,-0.266413539648056,-0.173729807138443,0.254009693861008
GUY,YR2000,-0.42087984085083,-0.0521482117474079,-0.48681977391243,-0.130214244127274,0.464220553636551
GUY,YR2004,-0.400268286466599,-0.0407662987709045,-0.554896175861359,-0.387165576219559,0.0669328719377518
GUY,YR2008,-0.556314647197723,-0.178122937679291,-0.633931934833527,-0.586162805557251,0.112154990434647
GUY,YR2012,-0.761781573295593,-0.100991204380989,-0.499614059925079,-0.62617301940918,-0.00228818249888718
GUY,YR2016,-0.326903700828552,-0.276812613010406,-0.0260626748204231,-0.422596544027328,0.253616988658905
HKG,YR1996,1.44489419460297,1.03622543811798,0.576565086841583,1.67779505252838,0.33362603187561
HKG,YR2000,1.29281973838806,1.26450181007385,0.935157179832459,1.76117527484894,-0.0119737386703491
HKG,YR2004,1.84927427768707,1.73508965969086,1.14497804641724,1.94858276844025,0.562140464782715
HKG,YR2008,1.88683724403381,1.84637808799744,1.13101947307587,1.95424950122833,0.447788029909134
HKG,YR2012,1.7325896024704,1.82538735866547,1.0062894821167,1.94034564495087,0.63970947265625
HKG,YR2016,1.55637037754059,1.83474016189575,0.750807106494904,2.15103244781494,0.377285003662109
HND,YR1996,-1.07881093025208,-0.74391508102417,-0.470392346382141,-0.692049384117126,-0.222767293453217
HND,YR2000,-0.969870448112488,-0.579896092414856,-0.0785963833332062,-0.565024197101593,-0.0986045747995377
HND,YR2004,-0.946081817150116,-0.720981657505035,-0.391061931848526,-0.429583519697189,-0.340818166732788
HND,YR2008,-0.915665328502655,-0.62478095293045,-0.527115523815155,-0.316503912210464,-0.294657081365585
HND,YR2012,-0.955132007598877,-0.696037590503693,-0.350115597248077,-0.205009326338768,-0.469777703285217
HND,YR2016,-0.657360851764679,-0.730238914489746,-0.433312118053436,-0.520941078662872,-0.438134640455246
HRV,YR1996,-0.578690052032471,0.102206021547318,-0.0383590497076511,-0.171410709619522,-0.161426275968552
HRV,YR2000,-0.0353819169104099,0.363394379615784,0.28022488951683,-0.118701681494713,0.510653853416443
HRV,YR2004,0.239370077848434,0.444230616092682,0.686754405498505,0.53191602230072,0.658320605754852
HRV,YR2008,-0.050504669547081,0.575831294059753,0.573651909828186,0.413963556289673,0.467806965112686
HRV,YR2012,-0.0254572927951813,0.678777635097504,0.606891453266144,0.353815704584122,0.540830552577972
HRV,YR2016,0.183709353208542,0.454411864280701,0.663769483566284,0.248335614800453,0.525383710861206
HTI,YR1996,-1.1732771396637,-0.998445451259613,-0.756698846817017,-0.912984549999237,-0.68902987241745
HTI,YR2000,-1.20162928104401,-1.24061620235443,-0.628624498844147,-0.942260086536407,-0.733862698078156
HTI,YR2004,-1.46017730236053,-1.72480452060699,-1.98454308509827,-1.47985637187958,-1.33551788330078
HTI,YR2008,-1.21558952331543,-1.31508421897888,-1.38310325145721,-0.778468251228333,-0.587012767791748
HTI,YR2012,-1.24063181877136,-1.66423547267914,-0.78809267282486,-0.946483671665192,-0.762743711471558
HTI,YR2016,-1.33056831359863,-2.13715314865112,-0.743788063526154,-1.24894320964813,-0.759351909160614
HUN,YR1996,0.666908204555511,0.863268733024597,1.00668895244598,0.850572764873505,1.0152370929718
HUN,YR2000,0.720579922199249,0.999929845333099,0.918442904949188,1.04222512245178,1.13526666164398
HUN,YR2004,0.665135562419891,0.806912422180176,0.82829761505127,1.16811418533325,1.1494140625
HUN,YR2008,0.434097021818161,0.701303958892822,0.750263869762421,1.17410326004028,0.965708434581757
HUN,YR2012,0.298703163862228,0.617730259895325,0.675794780254364,0.982062160968781,0.749367654323578
HUN,YR2016,0.0998741984367371,0.498613774776459,0.654678642749786,0.599686682224274,0.40205392241478
IDN,YR1996,-0.864106297492981,-0.705335676670074,-1.13137912750244,-0.0508104600012302,-0.923689842224121
IDN,YR2000,-0.908694446086884,-0.366054028272629,-1.99520063400269,-0.260399907827377,-0.270175904035568
IDN,YR2004,-0.976611793041229,-0.490023553371429,-1.90860557556152,-0.735824227333069,-0.255447417497635
IDN,YR2008,-0.639086067676544,-0.26358637213707,-1.05679154396057,-0.346988946199417,-0.0112615153193474
IDN,YR2012,-0.689105808734894,-0.331714361906052,-0.593262791633606,-0.221852913498878,0.0676126480102539
IDN,YR2016,-0.439895629882813,-0.0159781314432621,-0.372952431440353,-0.0216069296002388,0.167968854308128
IND,YR1996,-0.381090342998505,-0.111606687307358,-0.972584128379822,-0.55334997177124,0.476563721895218
IND,YR2000,-0.403301805257797,-0.187351524829865,-1.00120759010315,-0.159504070878029,0.35206338763237
IND,YR2004,-0.448476195335388,-0.183868795633316,-1.28043293952942,-0.378129839897156,0.39996737241745
IND,YR2008,-0.33909797668457,-0.0127020869404078,-1.10970735549927,-0.41364324092865,0.462193101644516
IND,YR2012,-0.513968110084534,-0.159344166517258,-1.28930985927582,-0.480885624885559,0.399454206228256
IND,YR2016,-0.313535988330841,0.0909590721130371,-0.953839838504791,-0.300758510828018,0.440999388694763
IRL,YR1996,1.70890808105469,1.67031967639923,1.34345364570618,1.51272976398468,1.38243699073792
IRL,YR2000,1.38453423976898,1.59273290634155,1.58410012722015,1.78177714347839,1.4082487821579
IRL,YR2004,1.27040612697601,1.51882362365723,1.17082571983337,1.56711328029633,1.47755229473114
IRL,YR2008,1.73599350452423,1.49094700813293,1.18687438964844,1.91425919532776,1.42259049415588
IRL,YR2012,1.45570015907288,1.53875768184662,0.941072702407837,1.56388533115387,1.32252132892609
IRL,YR2016,1.68740284442902,1.35918712615967,0.847818851470947,1.73787617683411,1.29103517532349
IRN,YR1996,-0.480606764554977,-0.600068271160126,-0.324623703956604,-1.42351043224335,-0.951336085796356
IRN,YR2000,-0.40113028883934,-0.492341905832291,-0.727548360824585,-1.63589775562286,-0.932390332221985
IRN,YR2004,-0.359162539243698,-0.488706886768341,-0.761824309825897,-1.27209603786469,-1.23303318023682
IRN,YR2008,-0.755060851573944,-0.668018817901611,-0.939874708652496,-1.60734331607819,-1.56973898410797
IRN,YR2012,-0.797346830368042,-0.527663171291351,-1.32392609119415,-1.4260185956955,-1.60021269321442
IRN,YR2016,-0.717735409736633,-0.192301854491234,-0.813075423240662,-1.23414504528046,-1.34296941757202
IRQ,YR1996,-1.60218346118927,-2.08864450454712,-1.81737661361694,-2.15228509902954,-1.95664024353027
IRQ,YR2000,-1.47151637077332,-1.9281210899353,-1.73264276981354,-2.17041659355164,-2.01298880577087
IRQ,YR2004,-1.48941576480865,-1.60700845718384,-3.18035173416138,-1.65152943134308,-1.64300525188446
IRQ,YR2008,-1.46223545074463,-1.24016404151917,-2.46689653396606,-1.1475750207901,-1.10468685626984
IRQ,YR2012,-1.24822700023651,-1.05594384670258,-1.93405020236969,-1.14061653614044,-1.07618057727814
IRQ,YR2016,-1.44723451137543,-1.20345497131348,-2.31358766555786,-0.979118645191193,-1.01554954051971
ISL,YR1996,1.73311007022858,1.86076653003693,1.32520198822021,1.2536518573761,1.46238899230957
ISL,YR2000,2.1970431804657,1.94497442245483,1.57533061504364,1.55263936519623,1.49271559715271
ISL,YR2004,2.167231798172,2.05187559127808,1.45700466632843,1.61270821094513,1.62832796573639
