year,c1,c2,c3,c4,iso_country,c5,c6,c7,c8,c9,c10,c11
1992,Albertville,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Slalom,Bronze,winter
1992,Albertville,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Slalom,Gold,winter
1992,Albertville,Alpine Skiing,Alpine Sports,ITA,ITA,Italy,Europe,Men,Single,Slalom,Silver,winter
1992,Albertville,Alpine Skiing,Alpine Sports,ESP,ESP,Spain,Europe,Women,Single,Slalom,Bronze,winter
1992,Albertville,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Women,Single,Slalom,Gold,winter
1992,Albertville,Alpine Skiing,Alpine Sports,NZL,NZL,New Zealand,Oceania,Women,Single,Slalom,Silver,winter
1992,Albertville,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Super-G,Bronze,winter
1992,Albertville,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Super-G,Gold,winter
1992,Albertville,Alpine Skiing,Alpine Sports,LUX,LUX,Luxembourg,Europe,Men,Single,Super-G,Silver,winter
1992,Albertville,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Super-G,Bronze,winter
1992,Albertville,Alpine Skiing,Alpine Sports,ITA,ITA,Italy,Europe,Women,Single,Super-G,Gold,winter
1992,Albertville,Alpine Skiing,Alpine Sports,FRA,FRA,France,Europe,Women,Single,Super-G,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,SWE,SWE,Sweden,Europe,Men,Single,10KM Pursuit,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,10KM Pursuit,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Single,10KM Pursuit,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Single,15KM Mass Start,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Single,15KM Mass Start,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Women,Single,15KM Mass Start,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Single,30KM,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Single,30KM,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Single,30KM,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,30KM Mass Start,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,30KM Mass Start,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,30KM Mass Start,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Men,Team,4X10KM Relay,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Team,4X10KM Relay,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Team,4X10KM Relay,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Team,4X5KM Relay,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Team,4X5KM Relay,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Women,Team,4X5KM Relay,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Single,50KM,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,50KM,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Single,50KM,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Single,5KM,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Women,Single,5KM,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Single,5KM,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Single,Combined 10KM + 15KM Pursuit,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,Combined 10KM + 15KM Pursuit,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,Combined 10KM + 15KM Pursuit,Silver,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Single,Combined 5KM + 10KM Pursuit,Bronze,winter
1992,Albertville,Cross Country Skiing,Nordic Events,EUN,EUN,Unified Team,noregion,Women,Single,Combined 5KM + 10KM Pursuit,Gold,winter
1992,Albertville,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Single,Combined 5KM + 10KM Pursuit,Silver,winter
1992,Albertville,Freestyle Skiing,Alpine Sports,USA,USA,USA,Americas,Men,Single,Moguls,Bronze,winter
1992,Albertville,Freestyle Skiing,Alpine Sports,FRA,FRA,France,Europe,Men,Single,Moguls,Gold,winter
1992,Albertville,Freestyle Skiing,Alpine Sports,FRA,FRA,France,Europe,Men,Single,Moguls,Silver,winter
1992,Albertville,Freestyle Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Women,Single,Moguls,Bronze,winter
1992,Albertville,Freestyle Skiing,Alpine Sports,USA,USA,USA,Americas,Women,Single,Moguls,Gold,winter
1992,Albertville,Freestyle Skiing,Alpine Sports,EUN,EUN,Unified Team,noregion,Women,Single,Moguls,Silver,winter
1992,Albertville,Nordic Combined,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,K90 Individual,Bronze,winter
1992,Albertville,Nordic Combined,Nordic Events,FRA,FRA,France,Europe,Men,Single,K90 Individual,Gold,winter
1992,Albertville,Nordic Combined,Nordic Events,FRA,FRA,France,Europe,Men,Single,K90 Individual,Silver,winter
1992,Albertville,Nordic Combined,Nordic Events,AUT,AUT,Austria,Europe,Men,Team,Team,Bronze,winter
1992,Albertville,Nordic Combined,Nordic Events,JPN,JPN,Japan,Asia,Men,Team,Team,Gold,winter
1992,Albertville,Nordic Combined,Nordic Events,NOR,NOR,Norway,Europe,Men,Team,Team,Silver,winter
1992,Albertville,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,K120 Individual (90M),Bronze,winter
1992,Albertville,Ski Jumping,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,K120 Individual (90M),Gold,winter
1992,Albertville,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,K120 Individual (90M),Silver,winter
1992,Albertville,Ski Jumping,Nordic Events,CZE,CZE,Czech Republic,Europe,Men,Team,K120 Team (90M),Bronze,winter
1992,Albertville,Ski Jumping,Nordic Events,FIN,FIN,Finland,Europe,Men,Team,K120 Team (90M),Gold,winter
1992,Albertville,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Team,K120 Team (90M),Silver,winter
1992,Albertville,Ski Jumping,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,K90 Individual,Bronze,winter
1992,Albertville,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,K90 Individual,Gold,winter
1992,Albertville,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,K90 Individual,Silver,winter
1994,Lillehammer,Biathlon,Nordic Events,RUS,RUS,Russia,Europe,Men,Single,10KM,Bronze,winter
1994,Lillehammer,Biathlon,Nordic Events,RUS,RUS,Russia,Europe,Men,Single,10KM,Gold,winter
1994,Lillehammer,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Men,Single,10KM,Silver,winter
1994,Lillehammer,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Women,Single,15KM,Bronze,winter
1994,Lillehammer,Biathlon,Nordic Events,CAN,CAN,Canada,Americas,Women,Single,15KM,Gold,winter
1994,Lillehammer,Biathlon,Nordic Events,FRA,FRA,France,Europe,Women,Single,15KM,Silver,winter
1994,Lillehammer,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Men,Single,20KM,Bronze,winter
1994,Lillehammer,Biathlon,Nordic Events,RUS,RUS,Russia,Europe,Men,Single,20KM,Gold,winter
1994,Lillehammer,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Men,Single,20KM,Silver,winter
1994,Lillehammer,Biathlon,Nordic Events,FRA,FRA,France,Europe,Men,Team,4X7.5KM Relay,Bronze,winter
1994,Lillehammer,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Men,Team,4X7.5KM Relay,Gold,winter
1994,Lillehammer,Biathlon,Nordic Events,RUS,RUS,Russia,Europe,Men,Team,4X7.5KM Relay,Silver,winter
1994,Lillehammer,Biathlon,Nordic Events,FRA,FRA,France,Europe,Women,Team,4X7.5KM Relay,Bronze,winter
1994,Lillehammer,Biathlon,Nordic Events,RUS,RUS,Russia,Europe,Women,Team,4X7.5KM Relay,Gold,winter
1994,Lillehammer,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Women,Team,4X7.5KM Relay,Silver,winter
1994,Lillehammer,Biathlon,Nordic Events,UKR,UKR,Ukraine,Europe,Women,Single,7.5KM,Bronze,winter
1994,Lillehammer,Biathlon,Nordic Events,CAN,CAN,Canada,Americas,Women,Single,7.5KM,Gold,winter
1994,Lillehammer,Biathlon,Nordic Events,BLR,BLR,Belarus,Europe,Women,Single,7.5KM,Silver,winter
1994,Lillehammer,Bobsleigh,Ice Sports,GER,DEU,Germany,Europe,Men,Team,Four-Man,Bronze,winter
1994,Lillehammer,Bobsleigh,Ice Sports,GER,DEU,Germany,Europe,Men,Team,Four-Man,Gold,winter
1994,Lillehammer,Bobsleigh,Ice Sports,SUI,CHE,Switzerland,Europe,Men,Team,Four-Man,Silver,winter
1994,Lillehammer,Bobsleigh,Ice Sports,ITA,ITA,Italy,Europe,Men,Double,Two-Man,Bronze,winter
1994,Lillehammer,Bobsleigh,Ice Sports,SUI,CHE,Switzerland,Europe,Men,Double,Two-Man,Gold,winter
1994,Lillehammer,Bobsleigh,Ice Sports,SUI,CHE,Switzerland,Europe,Men,Double,Two-Man,Silver,winter
1994,Lillehammer,Ice Hockey,Ice Sports,FIN,FIN,Finland,Europe,Men,Team,Ice Hockey,Bronze,winter
1994,Lillehammer,Ice Hockey,Ice Sports,SWE,SWE,Sweden,Europe,Men,Team,Ice Hockey,Gold,winter
1994,Lillehammer,Ice Hockey,Ice Sports,CAN,CAN,Canada,Americas,Men,Team,Ice Hockey,Silver,winter
1994,Lillehammer,Luge,Ice Sports,GER,DEU,Germany,Europe,Men,Double,Doubles,Bronze,winter
1994,Lillehammer,Luge,Ice Sports,ITA,ITA,Italy,Europe,Men,Double,Doubles,Gold,winter
1994,Lillehammer,Luge,Ice Sports,ITA,ITA,Italy,Europe,Men,Double,Doubles,Silver,winter
1994,Lillehammer,Luge,Ice Sports,ITA,ITA,Italy,Europe,Men,Single,Singles,Bronze,winter
1994,Lillehammer,Luge,Ice Sports,GER,DEU,Germany,Europe,Men,Single,Singles,Gold,winter
1994,Lillehammer,Luge,Ice Sports,AUT,AUT,Austria,Europe,Men,Single,Singles,Silver,winter
1994,Lillehammer,Luge,Ice Sports,AUT,AUT,Austria,Europe,Women,Single,Singles,Bronze,winter
1994,Lillehammer,Luge,Ice Sports,ITA,ITA,Italy,Europe,Women,Single,Singles,Gold,winter
1994,Lillehammer,Luge,Ice Sports,GER,DEU,Germany,Europe,Women,Single,Singles,Silver,winter
1994,Lillehammer,Figure Skating - Pairs,Skating,GBR,GBR,UK,Europe,Mixed,Double,Ice Dancing,Bronze,winter
1994,Lillehammer,Figure Skating - Pairs,Skating,RUS,RUS,Russia,Europe,Mixed,Double,Ice Dancing,Gold,winter
1994,Lillehammer,Figure Skating - Pairs,Skating,RUS,RUS,Russia,Europe,Mixed,Double,Ice Dancing,Silver,winter
1994,Lillehammer,Figure Skating - Single,Skating,FRA,FRA,France,Europe,Men,Single,Individual,Bronze,winter
1994,Lillehammer,Figure Skating - Single,Skating,RUS,RUS,Russia,Europe,Men,Single,Individual,Gold,winter
1994,Lillehammer,Figure Skating - Single,Skating,CAN,CAN,Canada,Americas,Men,Single,Individual,Silver,winter
1994,Lillehammer,Figure Skating - Single,Skating,CHN,CHN,China,Asia,Women,Single,Individual,Bronze,winter
1994,Lillehammer,Figure Skating - Single,Skating,UKR,UKR,Ukraine,Europe,Women,Single,Individual,Gold,winter
1994,Lillehammer,Figure Skating - Single,Skating,USA,USA,USA,Americas,Women,Single,Individual,Silver,winter
1994,Lillehammer,Figure Skating - Pairs,Skating,CAN,CAN,Canada,Americas,Mixed,Double,Pairs,Bronze,winter
1994,Lillehammer,Figure Skating - Pairs,Skating,RUS,RUS,Russia,Europe,Mixed,Double,Pairs,Gold,winter
1994,Lillehammer,Figure Skating - Pairs,Skating,RUS,RUS,Russia,Europe,Mixed,Double,Pairs,Silver,winter
1994,Lillehammer,Short Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Men,Single,1000M,Bronze,winter
1994,Lillehammer,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Men,Single,1000M,Gold,winter
1994,Lillehammer,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Men,Single,1000M,Silver,winter
1994,Lillehammer,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Women,Single,1000M,Bronze,winter
1994,Lillehammer,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Women,Single,1000M,Gold,winter
1994,Lillehammer,Short Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Women,Single,1000M,Silver,winter
1994,Lillehammer,Short Track Speed Skating,Skating,USA,USA,USA,Americas,Women,Team,3000M Relay,Bronze,winter
1994,Lillehammer,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Women,Team,3000M Relay,Gold,winter
1994,Lillehammer,Short Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Women,Team,3000M Relay,Silver,winter
1994,Lillehammer,Short Track Speed Skating,Skating,AUS,AUS,Australia,Oceania,Men,Team,5000M Relay,Bronze,winter
1994,Lillehammer,Short Track Speed Skating,Skating,ITA,ITA,Italy,Europe,Men,Team,5000M Relay,Gold,winter
1994,Lillehammer,Short Track Speed Skating,Skating,USA,USA,USA,Americas,Men,Team,5000M Relay,Silver,winter
1994,Lillehammer,Short Track Speed Skating,Skating,GBR,GBR,UK,Europe,Men,Single,500M,Bronze,winter
1994,Lillehammer,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Men,Single,500M,Gold,winter
1994,Lillehammer,Short Track Speed Skating,Skating,ITA,ITA,Italy,Europe,Men,Single,500M,Silver,winter
1994,Lillehammer,Short Track Speed Skating,Skating,USA,USA,USA,Americas,Women,Single,500M,Bronze,winter
1994,Lillehammer,Short Track Speed Skating,Skating,USA,USA,USA,Americas,Women,Single,500M,Gold,winter
1994,Lillehammer,Short Track Speed Skating,Skating,CHN,CHN,China,Asia,Women,Single,500M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,10000M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NOR,NOR,Norway,Europe,Men,Single,10000M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NOR,NOR,Norway,Europe,Men,Single,10000M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,RUS,RUS,Russia,Europe,Men,Single,1000M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,USA,USA,USA,Americas,Men,Single,1000M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,BLR,BLR,Belarus,Europe,Men,Single,1000M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,CHN,CHN,China,Asia,Women,Single,1000M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,USA,USA,USA,Americas,Women,Single,1000M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,1000M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,1500M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NOR,NOR,Norway,Europe,Men,Single,1500M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,1500M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,1500M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,AUT,AUT,Austria,Europe,Women,Single,1500M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,RUS,RUS,Russia,Europe,Women,Single,1500M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,3000M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,RUS,RUS,Russia,Europe,Women,Single,3000M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,AUT,AUT,Austria,Europe,Women,Single,3000M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,5000M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NOR,NOR,Norway,Europe,Men,Single,5000M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,NOR,NOR,Norway,Europe,Men,Single,5000M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,JPN,JPN,Japan,Asia,Women,Single,5000M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,5000M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,5000M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,JPN,JPN,Japan,Asia,Men,Single,500M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,RUS,RUS,Russia,Europe,Men,Single,500M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,RUS,RUS,Russia,Europe,Men,Single,500M,Silver,winter
1994,Lillehammer,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,500M,Bronze,winter
1994,Lillehammer,Long Track Speed Skating,Skating,USA,USA,USA,Americas,Women,Single,500M,Gold,winter
1994,Lillehammer,Long Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Women,Single,500M,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Alpine Combined,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Alpine Combined,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Alpine Combined,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,SLO,SVN,Slovenia,Europe,Women,Single,Alpine Combined,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,SWE,SWE,Sweden,Europe,Women,Single,Alpine Combined,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,SUI,CHE,Switzerland,Europe,Women,Single,Alpine Combined,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,CAN,CAN,Canada,Americas,Men,Single,Downhill,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,USA,USA,USA,Americas,Men,Single,Downhill,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Downhill,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,ITA,ITA,Italy,Europe,Women,Single,Downhill,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Downhill,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,USA,USA,USA,Americas,Women,Single,Downhill,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Giant Slalom,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Men,Single,Giant Slalom,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,SUI,CHE,Switzerland,Europe,Men,Single,Giant Slalom,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,SUI,CHE,Switzerland,Europe,Women,Single,Giant Slalom,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,ITA,ITA,Italy,Europe,Women,Single,Giant Slalom,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Giant Slalom,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,SLO,SVN,Slovenia,Europe,Men,Single,Slalom,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Slalom,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,ITA,ITA,Italy,Europe,Men,Single,Slalom,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,SLO,SVN,Slovenia,Europe,Women,Single,Slalom,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,SUI,CHE,Switzerland,Europe,Women,Single,Slalom,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Women,Single,Slalom,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Super-G,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Men,Single,Super-G,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,USA,USA,USA,Americas,Men,Single,Super-G,Silver,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,ITA,ITA,Italy,Europe,Women,Single,Super-G,Bronze,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,USA,USA,USA,Americas,Women,Single,Super-G,Gold,winter
1994,Lillehammer,Alpine Skiing,Alpine Sports,RUS,RUS,Russia,Europe,Women,Single,Super-G,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Single,10KM Pursuit,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,10KM Pursuit,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,KAZ,KAZ,Kazakhstan,Asia,Men,Single,10KM Pursuit,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,15KM Mass Start,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Single,15KM Mass Start,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,15KM Mass Start,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Women,Single,30KM,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Single,30KM,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Women,Single,30KM,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,30KM Mass Start,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,30KM Mass Start,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,30KM Mass Start,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Men,Team,4X10KM Relay,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Team,4X10KM Relay,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Team,4X10KM Relay,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Team,4X5KM Relay,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Team,4X5KM Relay,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Women,Team,4X5KM Relay,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,50KM,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,KAZ,KAZ,Kazakhstan,Asia,Men,Single,50KM,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,50KM,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Women,Single,5KM,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,5KM,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Single,5KM,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Single,Combined 10KM + 15KM Pursuit,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,Combined 10KM + 15KM Pursuit,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,KAZ,KAZ,Kazakhstan,Asia,Men,Single,Combined 10KM + 15KM Pursuit,Silver,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Single,Combined 5KM + 10KM Pursuit,Bronze,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,Combined 5KM + 10KM Pursuit,Gold,winter
1994,Lillehammer,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Single,Combined 5KM + 10KM Pursuit,Silver,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,CAN,CAN,Canada,Americas,Men,Single,Aerials,Bronze,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,SUI,CHE,Switzerland,Europe,Men,Single,Aerials,Gold,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,CAN,CAN,Canada,Americas,Men,Single,Aerials,Silver,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Women,Single,Aerials,Bronze,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,UZB,UZB,Uzbekistan,Asia,Women,Single,Aerials,Gold,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,SWE,SWE,Sweden,Europe,Women,Single,Aerials,Silver,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,FRA,FRA,France,Europe,Men,Single,Moguls,Bronze,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,CAN,CAN,Canada,Americas,Men,Single,Moguls,Gold,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,RUS,RUS,Russia,Europe,Men,Single,Moguls,Silver,winter
